School
"Dr. A.P.J Abdul Kalam University, School of Management Sciences - [SMS], Varanasi"
"JRE School of Management, Greater Noida"
"JS Hindu PG College, Amroha"
"JS Institute of Management and Technology, [JSIMT] Firozabad"
"JS Institute of Management and Technology, Firozabad"
"JSPM Narhe Technical Campus - [JSPM NTC] Narhe, Pune"
"JSPM Narhe Technical Campus (JSPM Narhe) , Narhe, Pune"
"JSPM Narhe Technical Campus, [JSPMNTC] Pune"
"JSPM's Imperial College of Engineering and Research - [ICOER], Pune"
"JSPM's Imperial College of Engineering and Research, [JSPMICER] Pune"
"JSPMs Jayawantrao Sawant College of Engineering (JSCOE) , Hadapsar, Pune"
"JSS Academy of Technical Education - [JSSATE], Noida"
"JSS Academy of Technical Education (JSSATEN) , Noida"
"JSS Academy of Technical Education, [JSSATE] Bangalore"
"JSS Academy of Technical Education, [JSSATE] Noida"
"JSS Academy of Technical Education, Bangalore"
"JSS Academy of Technical Education, Banglore (JSSATEB) , Uttarahalli Main Road, Bangalore"
"JSS College for Women, Chamarajanagar"
"JSS College of Arts Science and Commerce, [JSSCASC] Mysore"
"JSS College of Arts, Commerce and Science (JSSCACS) , Mysore"
"JSS Dr. D Veerendra Heggade Institute of Management Studies and Research, Dharwad"
"Jubilee College, [JC] Bangalore"
"Junagadh Agricultural University, Junagadh"
"Justice Basheer Ahmed Sayeed College for Women, Chennai"
"Justice K S Hegde Institute of Management , Mangalore"
"Justice KS Hegde Institute of Management - [JKSHIM], Udupi"
"Justice KS Hegde Institute of Management, [JKSHIM] Udupi"
"Justice KS Hegde Institute of Management, Udupi"
"JV Institute of Management Studies, Jamnagar"
"Jyothishmathi College of Engineering and Technology, [JCET] Hyderabad"
"Jyothishmathi College of Engineering and Technology, Hyderabad"
"Jyothishmathi Institute of Technology and Science - [JITS], Karim Nagar"
"Jyothishmathi Institute of Technology and Science , Karimnagar"
"Jyothishmathi Institute of Technology and Science, [JITS] Karimnagar"
"Jyothishmathi Institute of Technology and Science, Thimmapur"
"Jyoti College of Management Science and Technology, Bareilly"
"Jyoti Nivas College  (Autonomous) - [JNC], Bangalore"
"Jyoti Nivas College , Koramangala, Bangalore"
"Jyoti Nivas College Autonomous, [JNCA] Bangalore"
"Jyoti Nivas College Autonomous, Bangalore"
"Jyotirmoy School of Business - [JSB], Kolkata"
"Jyotirmoy School of Business (JSB, Kolkata) , Kolkata Mega City, Kolkata"
"Jyotirmoy School of Business, Kolkata"
"K J Somaiya College of Arts and Commerce, Mumbai"
"K J Somaiya College of Science and Commerce - [KJSSC], Mumbai"
"K L University - [KLU], Guntur"
"K. C. College of Management Studies - [KCCMS], Mumbai"
"K. C. College of Management Studies (KCCMS Colaba) , Colaba, Mumbai"
"K. J. Somaiya Comprehensive College of Education Training and Research - [KJSCCETR], Mumbai"
"K. J. Somaiya Institute of Management Studies and Research (SIMSR) , Ghatkopar East, Mumbai"
"K. K. Wagh Institute of Engineering Education and Research , Nashik"
"K. R. Sapkal College of Management Studies - [KRSCMS], Nashik"
"K. Ramakrishnan College of Engineering, Manachanallur"
"K.C. Reddy P.G. College, Guntur"
"K.K. Modi International Institute - [KKMII], New Delhi"
"K.K. Modi International Institute (Stratford University USA) , Lajpat Nagar, Delhi"
"K.K. Modi International Institute, [KKMII] New Delhi"
"K.K. Wagh Institute of Engineering Education & Research - [KKWIEER], Pune"
"K.L.E. Society's Institute of Management Studies and Research (KLESIMSR ) , Hubli"
"K.L.N. College of Engineering (KLNCE) , Tamil Nadu - Other"
"K.R. Mangalam University (KRMU) , Gurgaon"
"K.Ramakrishnan College of Engineering (KRCE) , Tiruchirappalli"
"K.S Rangasamy College of Art and Science , Tamil Nadu - Other"
"K.S School of business management- [KSSBM], Ahmedabad"
"K.S. Rangasamy College of Technology (KSRCT) , Tamil Nadu - Other"
"K.S. School of Engineering and Management (KSSEM) , Kanakapura Road, Bangalore"
"K.S. School of Engineering and Management, Bangalore"
"K.S.G. College of Arts and Science, Coimbatore"
"K.S.R.College of Engineering (KSRCE) , Namakkal"
"KA Lokapur Arts Science and Commerce College and PG Studies, Belgaum"
"Kaamadhenu Arts and Science College, Erode"
"Kachchh University - [KSKVKU], Kachchh"
"Kachchh University, [KU] Kutch"
"Kadi Sarva Vishwavidyalaya , Gandhinagar"
"Kadi Sarva Vishwavidyalaya, [KSV] Gandhinagar"
"Kadi Sarva Vishwavidyalaya, Gandhi Nagar"
"Kadi Sarva Vishwavidyalaya, Gandhinagar"
"Kailash Chandra Bansal College of Technology - [KCBCT], Bhopal"
"Kailash Chandra Bansal College of Technology, [KCBCT] Bhopal"
"Kaizen Global School of Business Management, [KSBM] Pune"
"Kaizen Institute of Event Management , Prashant Vihar, Delhi"
"Kaizen School of Business Management - [KSBM], Mumbai"
"Kaizen School of Business Management, [KSBM] Mumbai"
"Kakaraparti Bhavnarayana College, Vijayawada"
"Kakatiya Institute of Technology & Science - [KITSW], Warangal"
"Kakatiya Institute of Technology and Science (KITS, Warangal) , Warangal"
"Kakatiya University - [KU], Warangal"
"Kakatiya University, School of Distance Learning and Continuing Education, [KU SDLCE] Warangal"
"Kakatiya University, School Of Distance Learning And Continuning Education - [SDLCE], Warangal"
"Kakatiya University, Warangal"
"Kakinada Institute of Technology and Science - [KITS], East Godavari"
"Kakinada Institute of Technology and Science, [KITS] East Godavari"
"Kala Institute of Management Studies and Research, Mumbai"
"Kalaignar Karunanidhi Institute of Technology - [KIT], Coimbatore"
"Kalaignar Karunanidhi Institute of Technology (KITCBE) , Coimbatore"
"Kalaignar Karunanidhi Institute of Technology, [KKIT] Coimbatore"
"Kalam Institute of Technology - [KIT], Ganjam"
"Kalam Institute of Technology, Ganjam"
"Kalasalingam University - [KLU], Krishnankovil"
"Kalasalingam University (KLU Krishnankoil) , Virudhunagar"
"Kalasalingam University, [KU] Krishnankovil"
"Kali Charan Nigam Institute of Technology - [KCNIT], Banda"
"Kali Charan Nigam Institute of Technology , Uttar Pradesh - Other"
"Kali Charan Nigam Institute of Technology, [KCNIT] Banda"
"Kalicharan Nigam Institute of Technology - [KCNIT], Banda"
"Kalicharan Nigam Institute of Technology, [KNIT] Banda"
"Kalimpong College, Darjeeling"
"Kalinga Institute of Industrial Technology - [KIIT University], Bhubaneswar"
"Kalinga Institute of Industrial Technology/KIIT University, Bhubaneswar"
"Kalinga Institute of Management & Technology- [KIMT], Bhubaneswar"
"Kalinga University, Raipur"
"Kalinga University, Raipur , Raipur"
"Kalka Institute for Research and Advanced Studies , Meerut"
"Kalol Institute of Management - [KIM], Kalol"
"Kalol Institute of Management, Kalol"
"Kalpana Chawla Government Polytechnic For Women, Ambala"
"Kalpataru Institute of Technology - [KIT], Tiptur"
"Kalpataru Institute of Technology, [KIT] Tiptur"
"Kalpi Institute of Management, [KIM] Ambala"
"Kalpi Institute of Management, Ambala"
"Kalpi Institute of Technology (KIT Ambala) , Ambala"
"Kalpi Institute of Technology, [KIT] Ambala"
"Kalpi Institute of Technology, Ambala"
"Kalyan Post Graduate College, Bhilainagar"
"Kalyan Post Graduate College, Durg"
"Kalyani Charitable Trust's K.R.Sapkal College of Management Studies , Nashik"
"Kamadhenu College of Arts & Science, [KCAS] Dharmapuri"
"Kamal Institute of Higher Education and Advance Technology, New Delhi"
"Kamala College, Kolhapur"
"Kamarajar Institute of Management , Velachery, Chennai"
"Kamla Nehru Institute of Physical and Social Sciences - [KNIPSS], Sultanpur"
"Kamla Nehru Institute of Physical and Social Sciences, [KNIPSS], Sultanpur"
"Kamla Nehru Mahavidyalaya , Nagpur"
"Kamla Nehru Mahavidyalaya, Nagpur"
"Kandula Lakshumma Memorial College of Engineering for Women - [KLMCEW], Kadapa"
"Kandula Lakshumma Memorial College of Engineering for Women, [KLMCEW] Kadapa"
"Kandula Obul Reddy Memorial College of Engineering - [KORMCE], Kadapa"
"Kandula Obul Reddy Memorial College of Engineering, [KORMCE] Kadapa"
"Kanhai Lal Sahu College, Nawada"
"Kankavli College, Kankavli"
"Kannur University, [KU] Kannur"
"Kannur University, Kannur"
"Kannur University, School of Distance Education, Kannur"
"Kanpur Institute of Management Studies (KIMS kanpur) , Kanpur"
"Kanpur Institute of Technology - [KIT], Kanpur"
"Kanpur Institute of Technology (KIT) , Kanpur"
"Kanpur Institute of Technology, [KIT] Kanpur"
"Kanya Maha Vidyalaya , Jalandhar"
"Kanya Maha Vidyalaya, Jalandhar"
"Kanya Mahavidyalaya - [KMV], Jalandhar"
"Kanya Mahavidyalaya, [KM] Jalandhar"
"Kapol Vidyanidhi College of Management and Technology, [KVCMT] Mumbai"
"Karaikudi Institute of Technology and Management - [KIT & KIM], Karaikudi"
"Karavali College, [KC] Mangalore"
"Karavali College, Mangalore"
"Karavali Group of Colleges , Mangalore"
"Karavali Institute of Technology - [KIT], Mangalore"
"Karavali Institute of Technology, [KIT] Mangalore"
"Karim City College - [KCC], Jamshedpur"
"Karim City College, [KCC] Jamshedpur"
"Karmaveer Bahurao Patil Institute Of Management Studies and Research - [KBPIMSR], Satara"
"Karmaveer Bhaurao Patil College, Vashi"
"Karmavir Dadasaheb Kannamwar College of Engineering - [KDK], Nagpur"
"Karmavir Dadasaheb Kannamwar College of Engineering, [KDK] Nagpur"
"Karnal Institute of Technology and Management (KITM, Karnal) , Kurukshetra"
"Karnal Institute of Technology and Management, [KITM] Karnal"
"Karnal Institute of Technology and Management, Karnal"
"Karnala Sports Academy Barns College, Panvel"
"Karnatak University - [KU], Dharwad"
"Karnatak University [KU], [KUKU] Dharwad"
"Karnataka College Of Management - [KCM], Bangalore"
"Karnataka College of Management (KCM Thirumenahalli) , Yelahanaka, Bangalore"
"Karnataka College of Management and Science, Bangalore"
"Karnataka College of Management, Bangalore"
"Karnataka Janapada Vishwavidyalaya, [KJV] Haveri"
"Karnataka Janapada Vishwavidyalaya, Haveri"
"Karnataka Janapada Vishwavidyalaya, Shiggavi"
"Karnataka Law Societys Gogte Institute of Technology, [KLSGIT] Belgaum"
"Karnataka State Open University - [KSOU], Mysore"
"Karnataka State Open University, [KSOU] Mysore"
"Karnataka State Open University, Mysore , Mysore"
"Karnataka State Women's University - [KSWU], Bijapur"
"Karnataka State Women's University, [KSWU] Bijapur"
"Karnataka State Womens University, Bijapur"
"Karnataka Veterinary Animal and Fisheries Sciences University, [KVAFSU] Bidar"
"Karnataka Veterinary Animal and Fisheries Sciences University, Bidar"
"Karnataka Veterinary, Animal and Fisheries Sciences University, Bidar"
"Karpaga Vinayaga College of Engineering and Technology - [KVCET], Chennai"
"Karpaga Vinayaga College of Engineering and Technology , Kanchipuram, Chennai"
"Karpaga Vinayaga College of Engineering and Technology, [KVCET] Kanchipuram"
"Karpagam Academy of Higher Education (KAHE Coimbatore) , Coimbatore"
"Karpagam College of Engineering (KCE) , Coimbatore"
"Karpagam College of Engineering, Coimbatore"
"Karpagam Institute of Technology, [KIT] Coimbatore"
"Karpagam Institute of Technology, Coimbatore"
"Karpagam University - [KAHE], Coimbatore"
"Karpagam University, Coimbatore"
"Karthikeyan Institute of Management Sciences, [K.I.O.M.S] Warangal"
"Karunya University Business School - [KUBS], Coimbatore"
"Karunya University Business School (KUBS Coimbatore) , Coimbatore"
"Karunya University Business School, Coimbatore"
"Karunya University, Coimbatore"
"Karuppannan Mariappan College, Muthur"
"Kashi Institute of Technology - [KIT], Varanasi"
"Kashi Institute of Technology, [KIT] Varanasi"
"Kasireddy Narayan Reddy College of Engineering and Research- [KNRR] Hayathnagar, Rangareddi"
"Kasireddy Narayan Reddy College of Engineering and Research, [KNRCER] Rangareddi"
"Kasturba Gandhi Degree and PG College for Women , Secunderabad"
"Kasturba Gandhi Degree and PG College for Women, [KGDPGCW] Secunderabad"
"Kasturba Gandhi Degree and PG College for Women, Secunderabad"
"Kasturi Institute of Aviation Management (KIMS Coimbatore) , Coimbatore"
"Kasturi Shikshan Sansthas Institute of Management, Pune"
"Kathir College of Engineering , Coimbatore"
"Kathir College of Engineering, [KCE] Coimbatore"
"Kathir College of Engineering, Coimbatore"
"Kaushik College of Engineering, Visakhapatnam"
"Kautilya First Grade College, Mysore"
"Kautilya Institute of Technology and Engineering and School of Management (KITESOM) , Jaipur"
"Kautilya Institute of Technology and Engineering and School of Management-[KITE-SOM], Jaipur"
"Kautilya Institute of Technology and Engineering and School of Management, [KITESM] Jaipur"
"Kaveri College of Arts Science and Commerce, Pune"
"Kavikulguru Institute of Technology and Science - [KITS], Nagpur"
"Kavikulguru Institute of Technology and Science (KITS) , Nagpur"
"Kavikulguru Institute of Technology and Science, [KITS] Nagpur"
"Kavikulguru Kalidas Sanskrit University, [KKSU] Nagpur"
"Kavikulguru Kalidas Sanskrit University, Nagpur"
"Kavitha Memorial P.G. College , Khammam"
"Kaziranga University - [KU], Jorhat"
"Kaziranga University , Jorhat"
"Kaziranga University, Jorhat"
"KBR Engineering College , Andhra Pradesh - Other"
"KBR Engineering College, [KBREC] Rangareddi"
"KBR Engineering College, Rangareddi"
"KC College of Engineering and Information Technology, [KCCEIT] Nawan Shehar"
"KC College of Engineering and Information Technology, Nawanshahr"
"KC College of Management Studies, [KCCMS] Mumbai"
"KC Group Of Institutions , Nawanshahar"
"KC Institute of Engineering and Technology, Una"
"KC Institute of Mannagement, Una"
"KCC Institute of Management (KCCIM) , Greater Noida"
"KCC Institute of Technology and Management, [KCCITM] Noida"
"KCC Institute of Technology and Management, Greater Noida"
"KCE Society's Institute of Management and Research (IMR Jalgon) , Jalgaon"
"KCE Societys College of Engineering and Information Technology, [KCESCEIT] Jalgaon"
"KCE Societys College of Engineering and Information Technology, Jalgaon"
"KCE Societys Institute of Management and Research, [KCESIMR] Jalgaon"
"KCE Societys Institute of Management and Research, Jalgaon"
"KCESS College of Engineering and Information Technology, [KCESSCEIT] Jalgaon"
"KCESS College of Engineering and Information Technology, Jalgaon"
"KCL Institute of Management and Technology, [KCLIMT] Jalandhar"
"KCL Institute of Management and Technology, Jalandhar"
"KCRI College of Science and Commerce, Alwar"
"KCT Business School - [KCTBS], Coimbatore"
"KCT Business School (KCTBS) , Coimbatore"
"KCT Business School, Coimbatore"
"KDK College of Engineering - [KDKCOE], Umrer"
"KDK College of Engineering (KDKCE) , Nagpur"
"KE Societys Rajarambapu Institute of Technology, Sangli"
"Kedarnath Aggarwal Institute of Management - [KAIM], Charkhi Dadri"
"Kedarnath Aggarwal Institute of Management (KAIM) , Haryana - Other"
"Kedarnath Aggarwal Institute of Management, Dadri"
"KEDGE Business School, France"
"Kejriwal Institute of Management and Development Studies (KIMDS) , Ranchi"
"Kejriwal Institute of Management and Development Studies, Ranchi"
"Kerala Agricultural University - [KAU], Thrissur"
"Kerala Agricultural University, College of Co-Operation, Banking & Management Vellanikkara, Thrissur"
"Kerala Agricultural University, Thrissur"
"Kerala Institute of Co Operative Management, Thiruvananthapuram"
"Kerala Institute of Tourism and Travel Studies - [KITTS], Thiruvananthapuram"
